District Name,Market Name,crop,Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date,temp,humidity
Ahmednagar,Ahmednagar,Potato,1900,1150,09-Jan-24,28.4,37.8
Ahmednagar,Ahmednagar,Potato,3000,1800,22-Dec-24,26.8,44.8
Ahmednagar,Ahmednagar,Potato,1800,1300,01-Jan-24,25.5,52.8
Ahmednagar,Ahmednagar,Potato,3000,1900,21-Dec-24,26.4,46.6
Ahmednagar,Ahmednagar,Potato,3000,2100,26-Nov-24,27.1,44.9
Ahmednagar,Ahmednagar,Potato,3100,2300,09-Jul-24,26.9,48.2
Ahmednagar,Ahmednagar,Potato,3200,2600,26-Jul-24,26.1,58
Ahmednagar,Ahmednagar,Potato,2600,1550,04-Feb-25,26.6,55.2
Sholapur,Akluj,Potato,2000,1800,13-Jan-25,26.3,47.6
Sholapur,Akluj,Potato,3000,2800,14-Dec-24,26,45.3
Sholapur,Akluj,Potato,1800,1600,22-Feb-24,26.1,50.4
Sholapur,Akluj,Potato,2000,1800,04-Jan-24,25.1,64.5
Sholapur,Akluj,Potato,2000,1800,10-Jan-24,24.6,64
Sholapur,Akluj,Potato,1900,1800,28-Mar-24,23.9,64.2
Sholapur,Akluj,Potato,2200,2000,25-Dec-24,23.6,64.8
Sholapur,Akluj,Potato,2600,2500,18-May-24,24.1,60.7
Sholapur,Akluj,Potato,2700,2600,12-May-24,24,58.3
Sholapur,Akluj,Potato,3000,2700,02-Nov-24,23.7,58.2
Sholapur,Akluj,Potato,3000,2800,27-Nov-24,23.5,45.8
Sholapur,Akluj,Potato,3000,2800,23-Jun-24,23.2,41.5
Sholapur,Akluj,Potato,2000,1800,29-Jan-25,23.9,41.5
Akola,Akola,Potato,1600,1300,13-Feb-24,25.6,32.2
Akola,Akola,Potato,1600,1300,14-Feb-24,25.9,36.4
Akola,Akola,Potato,1600,1300,30-Jan-24,26.7,39.8
Akola,Akola,Potato,1700,1400,15-Feb-24,25.2,45.3
Akola,Akola,Potato,1700,1400,21-Mar-24,23.8,49.7
Akola,Akola,Potato,1700,1500,02-Feb-24,23.7,64.4
Akola,Akola,Potato,2200,1800,07-Mar-24,25.1,57
Akola,Akola,Potato,1800,1400,02-Jan-24,26.5,57.2
Akola,Akola,Potato,2000,1800,05-Jan-24,26.8,59.5
Akola,Akola,Potato,2300,2000,08-May-24,26.4,62.3
Akola,Akola,Potato,2400,2100,28-May-24,26.5,59.9
Akola,Akola,Potato,2400,2200,07-Jun-24,26.7,53
Akola,Akola,Potato,2700,2400,28-Nov-24,25.7,49.9
Akola,Akola,Potato,2800,2400,27-Aug-24,24.6,55.4
Akola,Akola,Potato,2800,2400,20-Jun-24,24.1,69.7
Akola,Akola,Potato,2800,2500,18-Nov-24,23.6,66.5
Akola,Akola,Potato,2800,2500,25-Sep-24,24,64.2
Akola,Akola,Potato,3000,2500,02-Aug-24,24,64.4
Akola,Akola,Potato,3000,2600,05-Aug-24,25.5,67.2
Akola,Akola,Potato,3000,2800,12-Jul-24,25.9,62.9
Akola,Akola,Potato,3200,2700,16-Jul-24,24.6,71
Amarawati,Amrawati(Frui & Veg. Market),Potato,1700,1000,13-Feb-24,23.8,67.8
Amarawati,Amrawati(Frui & Veg. Market),Potato,1500,950,29-Jan-24,23.8,62.6
Amarawati,Amrawati(Frui & Veg. Market),Potato,1600,1050,05-Jan-24,24.8,50.3
Amarawati,Amrawati(Frui & Veg. Market),Potato,2100,1300,23-Feb-24,25.3,43.5
Amarawati,Amrawati(Frui & Veg. Market),Potato,1400,1000,22-Jan-24,26,56.4
Amarawati,Amrawati(Frui & Veg. Market),Potato,1600,1100,03-Mar-24,26,75
Amarawati,Amrawati(Frui & Veg. Market),Potato,2800,1750,20-Jan-25,26.5,64.4
Amarawati,Amrawati(Frui & Veg. Market),Potato,2000,1400,31-Dec-24,26.6,69.9
Amarawati,Amrawati(Frui & Veg. Market),Potato,2600,1700,11-Jan-25,27.6,60.4
Amarawati,Amrawati(Frui & Veg. Market),Potato,2700,1750,27-Dec-24,28.2,46.3
Ahmednagar,Ahmednagar,Potato,1500,1000,10-Feb-24,27.4,34.3
Ahmednagar,Ahmednagar,Potato,1500,1000,19-Feb-24,26,57
Ahmednagar,Ahmednagar,Potato,1600,1050,31-Mar-24,25.7,76.3
Ahmednagar,Ahmednagar,Potato,1700,1100,23-Jan-24,25.9,69.5
Ahmednagar,Ahmednagar,Potato,2700,1650,22-Apr-24,26.3,68.4
Ahmednagar,Ahmednagar,Potato,3000,2400,19-Sep-24,27.6,67.8
Ahmednagar,Ahmednagar,Potato,3000,2500,24-Sep-24,27.5,72.9
Ahmednagar,Ahmednagar,Potato,3300,2650,22-Jul-24,27.7,69.6
Ahmednagar,Ahmednagar,Potato,2800,2550,22-Jun-24,28.6,62.9
Sholapur,Akluj,Potato,1700,1600,27-Jan-24,29.5,63.5
Sholapur,Akluj,Potato,1800,1600,10-Feb-24,30.8,52.6
Sholapur,Akluj,Potato,1800,1700,21-Feb-24,28.8,52.9
Sholapur,Akluj,Potato,1700,1700,17-Jan-24,28.8,55.6
Sholapur,Akluj,Potato,1800,1700,21-Mar-24,27.8,57.5
Sholapur,Akluj,Potato,2000,1900,01-Apr-24,28,53.9
Sholapur,Akluj,Potato,2700,2500,15-Jun-24,29.3,46.9
Sholapur,Akluj,Potato,2500,2500,09-Jun-24,29.1,49.3
Sholapur,Akluj,Potato,2700,2600,13-May-24,29.3,51.6
Sholapur,Akluj,Potato,2800,2600,15-Dec-24,29.7,59.7
Sholapur,Akluj,Potato,2800,2600,19-Apr-24,28,62.6
Sholapur,Akluj,Potato,2900,2800,24-Apr-24,27,69.1
Sholapur,Akluj,Potato,3000,2800,07-Aug-24,26.6,68
Sholapur,Akluj,Potato,3000,2800,16-Dec-24,27.4,61.6
Sholapur,Akluj,Potato,3200,3000,16-Aug-24,27.5,68.5
Sholapur,Akluj,Potato,3200,3000,30-Sep-24,27.5,72.1
Sholapur,Akluj,Potato,3000,2900,17-Oct-24,28.9,66.1
Sholapur,Akluj,Potato,3000,2900,19-Oct-24,31.2,51.8
Sholapur,Akluj,Potato,3100,3000,10-Nov-24,31.4,49.3
Akola,Akola,Potato,1600,1300,08-Feb-24,30.4,52
Akola,Akola,Potato,1600,1300,09-Feb-24,29.7,51.4
Akola,Akola,Potato,1600,1400,17-Jan-24,31.7,43
Akola,Akola,Potato,2100,1800,18-Jan-25,29.1,70
Akola,Akola,Potato,2200,1800,19-Apr-24,28.4,78.1
Akola,Akola,Potato,2300,2000,02-May-24,28.9,73.6
Akola,Akola,Potato,2300,2100,24-Apr-24,30.7,58.3
Akola,Akola,Potato,2400,2100,22-May-24,30.4,53.4
Akola,Akola,Potato,2400,2200,17-Dec-24,29,69.4
Akola,Akola,Potato,2500,2300,13-Jun-24,29.1,66.5
Akola,Akola,Potato,2800,2500,30-Sep-24,28.3,70.6
Akola,Akola,Potato,3200,2800,08-Jul-24,28.2,73.9
Akola,Akola,Potato,2800,2500,03-Sep-24,28.3,76.6
Akola,Akola,Potato,2800,2500,14-Sep-24,28.5,75.5
Akola,Akola,Potato,2800,2500,16-Nov-24,29.1,73.7
Akola,Akola,Potato,3000,2600,31-Jul-24,28.6,75.7
Akola,Akola,Potato,3000,2700,18-Jul-24,28.8,67.9
Akola,Akola,Potato,3000,2600,08-Aug-24,29.8,60.9
Akola,Akola,Potato,3000,2800,13-Aug-24,30.6,48.9
Amarawati,Amrawati(Frui & Veg. Market),Potato,1500,950,16-Feb-24,30.5,56.3
Amarawati,Amrawati(Frui & Veg. Market),Potato,1600,1000,27-Feb-24,30.3,62.1
Amarawati,Amrawati(Frui & Veg. Market),Potato,1800,1200,12-Mar-24,31,59.3
Amarawati,Amrawati(Frui & Veg. Market),Potato,2800,1700,15-Jan-25,30.7,61
Amarawati,Amrawati(Frui & Veg. Market),Potato,2800,1800,22-Jan-25,29.3,71.7
Amarawati,Amrawati(Frui & Veg. Market),Potato,2400,1700,15-May-24,29.2,69.8
Ahmednagar,Ahmednagar,Potato,2400,1450,12-Jan-25,29.4,69.2
Ahmednagar,Ahmednagar,Potato,1800,1250,08-Mar-24,29.2,71.2
Ahmednagar,Ahmednagar,Potato,2700,1750,11-May-24,28.8,71.4
Ahmednagar,Ahmednagar,Potato,2500,1700,26-Dec-24,30,71
Ahmednagar,Ahmednagar,Potato,2900,2250,26-May-24,30.5,67
Ahmednagar,Ahmednagar,Potato,3200,2600,08-Sep-24,30,71.2
Sholapur,Akluj,Potato,3000,2800,21-Nov-24,29.1,75
Sholapur,Akluj,Potato,1800,1600,02-Feb-24,28.6,69.5
Sholapur,Akluj,Potato,1800,1700,09-Feb-24,29.1,69.6
Sholapur,Akluj,Potato,1800,1600,09-Mar-24,29.1,69.1
Sholapur,Akluj,Potato,1800,1600,24-Jan-24,28.9,68.6
Sholapur,Akluj,Potato,1800,1700,07-Mar-24,29.5,69.8
Sholapur,Akluj,Potato,1800,1800,08-Mar-24,32.2,56.1
Sholapur,Akluj,Potato,2000,1900,23-Jan-25,31.7,58.3
Sholapur,Akluj,Potato,2200,2000,11-Jan-25,30.3,72.6
Sholapur,Akluj,Potato,2500,2500,22-May-24,29.9,71.4
Sholapur,Akluj,Potato,2800,2700,11-May-24,29.9,73.5
Sholapur,Akluj,Potato,3000,2600,08-Dec-24,30,74
Sholapur,Akluj,Potato,3000,2800,07-Dec-24,30.1,72.6
Sholapur,Akluj,Potato,3000,2800,21-Oct-24,29.9,73.5
Sholapur,Akluj,Potato,3000,2800,25-Nov-24,30.1,72
Sholapur,Akluj,Potato,3200,3000,17-Nov-24,29.9,69.8
Sholapur,Akluj,Potato,3000,2800,12-Oct-24,29.9,71.5
Sholapur,Akluj,Potato,3000,2800,22-Jun-24,30.3,72.4
Sholapur,Akluj,Potato,3200,3000,12-Sep-24,30,73.1
Sholapur,Akluj,Potato,3300,3000,09-Oct-24,30.1,75
Sholapur,Akluj,Potato,3100,3000,16-Oct-24,30.5,75.1
Sholapur,Akluj,Potato,3200,3000,22-Aug-24,30.2,76.7
Akola,Akola,Potato,1500,1200,20-Jan-24,30.7,75.4
Akola,Akola,Potato,1600,1300,12-Feb-24,31.1,74.3
Akola,Akola,Potato,1900,1500,22-Feb-24,30.7,75.9
Akola,Akola,Potato,2000,1800,30-Dec-24,30.8,76.5
Akola,Akola,Potato,2000,1900,04-Jan-24,30.9,76.2
Akola,Akola,Potato,2200,1800,04-Apr-24,31,76.9
Akola,Akola,Potato,2200,1900,29-Apr-24,31.3,73.7
Akola,Akola,Potato,2300,2100,14-May-24,31.3,73.1
Akola,Akola,Potato,2300,2100,17-May-24,31.5,72.7
Akola,Akola,Potato,2400,2100,20-May-24,31.5,71.7
Akola,Akola,Potato,2700,2400,04-Nov-24,31.5,72.4
Akola,Akola,Potato,2800,2500,06-Nov-24,31.6,71.7
Akola,Akola,Potato,2600,2400,09-Dec-24,31.7,72.1
Akola,Akola,Potato,2600,2400,10-Dec-24,31.7,70.6
Akola,Akola,Potato,2600,2400,14-Dec-24,31.6,70.3
Akola,Akola,Potato,2700,2500,18-Oct-24,31.5,70.8
Akola,Akola,Potato,2800,2400,24-Aug-24,31.6,70.8
Akola,Akola,Potato,2800,2500,05-Sep-24,31.8,69.2
Akola,Akola,Potato,2900,2600,05-Oct-24,31.8,69.4
Akola,Akola,Potato,3200,2800,10-Jul-24,31.8,69.1
Akola,Akola,Potato,2600,2400,19-Jun-24,31.8,69.3
Akola,Akola,Potato,2800,2500,13-Sep-24,31.8,68.1
Akola,Akola,Potato,2800,2500,18-Jun-24,31.7,71.3
Akola,Akola,Potato,3000,2500,01-Aug-24,30.9,73.4
Akola,Akola,Potato,3000,2700,22-Jul-24,31.3,73.2
Akola,Akola,Potato,3000,2600,12-Aug-24,31.8,73.9
Amarawati,Amrawati(Frui & Veg. Market),Potato,2800,1900,07-Oct-24,31.9,69.8
Amarawati,Amrawati(Frui & Veg. Market),Potato,2900,1950,11-Oct-24,32,69.9
Amarawati,Amrawati(Frui & Veg. Market),Potato,2800,2100,02-Oct-24,31.8,71.3
Amarawati,Amrawati(Frui & Veg. Market),Potato,2500,2000,29-May-24,29.8,81
Amarawati,Amrawati(Frui & Veg. Market),Potato,2800,2150,22-Oct-24,31.3,76.1
Amarawati,Amrawati(Frui & Veg. Market),Potato,2200,2000,08-Jul-24,31.9,71.2
Amarawati,Amrawati(Frui & Veg. Market),Potato,2400,2200,02-Jul-24,31.3,73
Amarawati,Amrawati(Frui & Veg. Market),Potato,2400,2200,03-Aug-24,31.4,73.4
Amarawati,Amrawati(Frui & Veg. Market),Potato,3000,2600,16-Sep-24,31.4,72.2
Amarawati,Amrawati(Frui & Veg. Market),Potato,3000,2750,27-Aug-24,31.3,71.6
Amarawati,Amrawati(Frui & Veg. Market),Potato,2400,2000,01-Feb-25,31.3,70.5
Jalgaon,Bhusaval,Potato,1600,1400,23-Feb-24,29.6,77.9
Jalgaon,Bhusaval,Potato,1800,1500,19-Mar-24,27.3,86
Jalgaon,Bhusaval,Potato,1800,1600,27-Mar-24,28.1,86.8
Jalgaon,Bhusaval,Potato,2000,1600,09-Jan-24,28.4,82.8
Jalgaon,Bhusaval,Potato,2000,2000,13-Jan-24,28,85.3
Jalgaon,Bhusaval,Potato,2200,2000,18-May-24,27.2,90.7
Jalgaon,Bhusaval,Potato,2200,2000,05-Jun-24,26.6,91.7
Jalgaon,Bhusaval,Potato,2500,2200,13-Aug-24,26.5,91.4
Jalgaon,Bhusaval,Potato,2500,2200,15-Nov-24,27,91.7
Jalgaon,Bhusaval,Potato,2700,2500,07-Jul-24,27.1,93.4
Jalgaon,Bhusaval,Potato,2500,2500,19-Jul-24,26.1,92.6
Jalgaon,Bhusaval,Potato,3000,2700,23-Jun-24,27.1,90
Chandrapur,Chandrapur(Ganjwad),Potato,1800,1700,27-Mar-24,27.1,94.2
Chandrapur,Chandrapur(Ganjwad),Potato,2300,2100,13-Jan-25,27.3,92.8
Chandrapur,Chandrapur(Ganjwad),Potato,2800,2600,03-Dec-24,27.8,90.8
Chandrapur,Chandrapur(Ganjwad),Potato,3000,2800,30-Oct-24,27.7,90.7
Chandrapur,Chandrapur(Ganjwad),Potato,3000,2900,04-Sep-24,27.5,89.2
Chandrapur,Chandrapur(Ganjwad),Potato,3000,2900,24-Sep-24,28.1,86.7
Chandrapur,Chandrapur(Ganjwad),Potato,3200,3100,09-Sep-24,28.6,83.7
Chandrapur,Chandrapur(Ganjwad),Potato,3500,3250,26-Jul-24,28.5,85.1
Chandrapur,Chandrapur(Ganjwad),Potato,2400,2200,28-Jan-25,28.6,84.5
Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,2300,1450,30-Apr-24,28.4,84.7
Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,1300,1150,04-Jan-24,28.3,86.7
Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,1700,1350,10-Jan-24,28.4,86.1
Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,2300,1750,18-Dec-24,28.1,86.1
Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,2200,1800,30-Mar-24,27.2,90
Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,2400,1900,03-Jun-24,27.9,86.8
Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,2800,2100,18-Nov-24,28.3,83.6
Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,2200,1900,18-Jan-25,27.5,87.6
Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,2100,1900,19-May-24,27.3,87.6
Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,2700,2300,05-Nov-24,26.2,92.9
Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,2300,2200,02-Dec-24,27.6,85.5
Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,2500,2300,22-Jun-24,25.8,91.6
Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,2700,2450,07-Sep-24,27.3,88.2
Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,2800,2500,10-Aug-24,27.7,86.5
Ahmednagar,Ahmednagar,Potato,2700,1600,23-Apr-24,27.6,85.9
Ahmednagar,Ahmednagar,Potato,2000,1300,30-Mar-24,27.9,86.8
Ahmednagar,Ahmednagar,Potato,2200,1400,07-Apr-24,26.6,90.3
Ahmednagar,Ahmednagar,Potato,2500,1750,16-Dec-24,26.1,90.4
Ahmednagar,Ahmednagar,Potato,3200,2400,23-Sep-24,26.1,90.2
Ahmednagar,Ahmednagar,Potato,3200,2500,30-Sep-24,25.7,94.8
Ahmednagar,Ahmednagar,Potato,3200,2600,22-Sep-24,26.7,89.7
Ahmednagar,Ahmednagar,Potato,3100,2700,30-Jul-24,26.7,91.9
Ahmednagar,Ahmednagar,Potato,2200,1350,30-Jan-25,26.8,90.5
Sholapur,Akluj,Potato,3000,2800,13-Dec-24,27.5,86.5
Sholapur,Akluj,Potato,2000,1800,08-Jan-24,27.7,87
Sholapur,Akluj,Potato,1800,1600,06-Mar-24,28.3,85
Sholapur,Akluj,Potato,1900,1800,16-Feb-24,27,92.1
Sholapur,Akluj,Potato,2000,1800,10-Mar-24,27.5,88
Sholapur,Akluj,Potato,2000,1800,26-Dec-24,28.3,82.6
Sholapur,Akluj,Potato,2800,2500,29-Apr-24,28.5,82.9
Sholapur,Akluj,Potato,3000,2800,01-Dec-24,28.3,82.9
Sholapur,Akluj,Potato,3000,2800,04-Sep-24,28.2,83
Sholapur,Akluj,Potato,3000,2800,08-Nov-24,27.9,84.8
Sholapur,Akluj,Potato,3000,2800,12-Dec-24,28.2,84.4
Sholapur,Akluj,Potato,3200,3000,06-Jul-24,28.5,82.3
Sholapur,Akluj,Potato,3200,3000,31-Aug-24,28.2,82
Sholapur,Akluj,Potato,3200,3100,02-Aug-24,28.4,82.1
Sholapur,Akluj,Potato,3200,3100,08-Sep-24,28.6,79.3
Sholapur,Akluj,Potato,3200,3100,20-Sep-24,28.5,80.2
Akola,Akola,Potato,1700,1400,15-Jan-24,28.3,81.9
Akola,Akola,Potato,1800,1500,13-Jan-24,28.5,80.5
Akola,Akola,Potato,2000,1800,04-Jan-25,28.4,81
Akola,Akola,Potato,2000,1800,09-Jan-25,28.6,81
Akola,Akola,Potato,2100,1800,21-Jan-25,28.2,83.8
Akola,Akola,Potato,2200,2000,27-Dec-24,27.2,86.7
Akola,Akola,Potato,2400,2100,05-Jun-24,28,84.5
Akola,Akola,Potato,2800,2500,07-Nov-24,28.4,79.6
Akola,Akola,Potato,2600,2400,02-Dec-24,26.5,90.2
Akola,Akola,Potato,2600,2400,07-Dec-24,25.4,95.8
Akola,Akola,Potato,2600,2400,11-Dec-24,26.5,92.4
Akola,Akola,Potato,2800,2500,14-Oct-24,27.9,85.4
Akola,Akola,Potato,2800,2500,03-Jul-24,27.9,85.5
Akola,Akola,Potato,2800,2500,15-Nov-24,28.1,81.6
Akola,Akola,Potato,3000,2600,29-Jul-24,28,82.6
Akola,Akola,Potato,3000,2600,30-Jul-24,27.1,85.5
Akola,Akola,Potato,2200,1800,27-Jan-25,27.2,84
Amarawati,Amrawati(Frui & Veg. Market),Potato,1500,950,31-Jan-24,28.3,76.7
Amarawati,Amrawati(Frui & Veg. Market),Potato,1500,1000,02-Jan-24,28.3,74
Amarawati,Amrawati(Frui & Veg. Market),Potato,1600,1050,03-Jan-24,28.5,73.4
Amarawati,Amrawati(Frui & Veg. Market),Potato,2800,1650,14-Jan-25,27.8,76.9
Amarawati,Amrawati(Frui & Veg. Market),Potato,1600,1200,06-Mar-24,27.8,77.9
Amarawati,Amrawati(Frui & Veg. Market),Potato,2100,1450,02-Apr-24,27.4,81.4
Amarawati,Amrawati(Frui & Veg. Market),Potato,2800,1900,12-Nov-24,27.1,82.6
Amarawati,Amrawati(Frui & Veg. Market),Potato,2800,1900,18-Oct-24,27.9,80.5
Amarawati,Amrawati(Frui & Veg. Market),Potato,3000,2250,09-Sep-24,28.2,78.7
Amarawati,Amrawati(Frui & Veg. Market),Potato,2400,2100,22-Jul-24,28.1,80.4
Amarawati,Amrawati(Frui & Veg. Market),Potato,2400,1700,07-May-24,28.7,78.8
Amarawati,Amrawati(Frui & Veg. Market),Potato,2600,1800,15-Jun-24,26.7,90.6
Amarawati,Amrawati(Frui & Veg. Market),Potato,2800,1900,14-Oct-24,26.9,89.5
Amarawati,Amrawati(Frui & Veg. Market),Potato,3000,2000,07-Dec-24,26.4,92.5
Amarawati,Amrawati(Frui & Veg. Market),Potato,2800,2100,21-Oct-24,26,94.4
Amarawati,Amrawati(Frui & Veg. Market),Potato,2500,2000,28-Apr-24,26.8,88.4
Amarawati,Amrawati(Frui & Veg. Market),Potato,3000,2250,08-Dec-24,25.4,93.8
Amarawati,Amrawati(Frui & Veg. Market),Potato,3000,2250,10-Sep-24,25.6,94.6
Amarawati,Amrawati(Frui & Veg. Market),Potato,2400,2100,29-Jun-24,26.8,90.1
Amarawati,Amrawati(Frui & Veg. Market),Potato,2600,2400,09-Aug-24,27.2,92.5
Amarawati,Amrawati(Frui & Veg. Market),Potato,2800,2500,12-Aug-24,26.9,88.8
Jalgaon,Bhusaval,Potato,1500,1200,16-Jan-24,27.3,84.7
Jalgaon,Bhusaval,Potato,1500,1300,30-Jan-24,28.5,80.4
Jalgaon,Bhusaval,Potato,1500,1400,25-Jan-24,28.2,83.6
Jalgaon,Bhusaval,Potato,1800,1500,27-Feb-24,28.1,82.7
Jalgaon,Bhusaval,Potato,2500,2200,04-Sep-24,28.2,78.3
Jalgaon,Bhusaval,Potato,2500,2200,15-Oct-24,27.9,77.8
Jalgaon,Bhusaval,Potato,2500,2200,30-Aug-24,26.7,85.9
Jalgaon,Bhusaval,Potato,2700,2500,16-Jul-24,25.1,94.8
Jalgaon,Bhusaval,Potato,3000,2700,25-Jun-24,25.9,91.1
Jalgaon,Bhusaval,Potato,2500,2300,21-Jul-24,25.4,93.3
Jalgaon,Bhusaval,Potato,3000,2500,05-Jan-25,26.1,89.2
Jalgaon,Bhusaval,Potato,3000,2500,11-Dec-24,27,87.1
Jalgaon,Bhusaval,Potato,2800,2600,02-Nov-24,27.6,85
Jalgaon,Bhusaval,Potato,3000,2600,07-Dec-24,28,81.2
Jalgaon,Bhusaval,Potato,3000,2700,14-Sep-24,28,83.2
Jalgaon,Bhusaval,Potato,3000,2800,05-Dec-24,28.7,82.5
Jalgaon,Bhusaval,Potato,3000,2800,19-Dec-24,28.6,80
Jalgaon,Bhusaval,Potato,3000,2500,01-Feb-25,28.3,77
Chandrapur,Chandrapur(Ganjwad),Potato,1500,1350,25-Jan-24,28.3,71.8
Chandrapur,Chandrapur(Ganjwad),Potato,1600,1500,01-Mar-24,28.7,72
Chandrapur,Chandrapur(Ganjwad),Potato,1800,1700,26-Mar-24,29,71.2
Chandrapur,Chandrapur(Ganjwad),Potato,2500,2300,04-Apr-24,29.4,75.2
Chandrapur,Chandrapur(Ganjwad),Potato,2800,2600,20-Dec-24,30,68.3
Chandrapur,Chandrapur(Ganjwad),Potato,2800,2600,06-Dec-24,31,58.2
Chandrapur,Chandrapur(Ganjwad),Potato,3000,2750,11-Oct-24,30.4,52.9
Chandrapur,Chandrapur(Ganjwad),Potato,3000,2900,28-Sep-24,29.5,56.4
Chandrapur,Chandrapur(Ganjwad),Potato,3200,3100,02-Jul-24,28.9,60.3
Chandrapur,Chandrapur(Ganjwad),Potato,2500,2100,03-Feb-25,28.9,71
Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,1400,900,22-Feb-24,28.4,74.5
Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,1500,1000,23-Jan-24,28.5,72
Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,1200,900,30-Jan-24,28,67
Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,2700,2450,23-Nov-24,27.6,61.2
Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,2200,1750,21-Jan-25,29.3,55.7
Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,2000,1700,15-May-24,29.4,49.6
Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,2000,1700,19-Jan-25,28.5,55.4
Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,2200,1800,28-Dec-24,28.4,52.4
Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Potato,2400,1950,08-Jun-24,30,52.4
Ahmednagar,Ahmednagar,Potato,2400,1450,19-Jan-25,30.2,47.5
Ahmednagar,Ahmednagar,Potato,3000,2000,10-May-24,29.5,38.3
Ahmednagar,Ahmednagar,Potato,3700,2750,25-Oct-24,28.7,44
Ahmednagar,Ahmednagar,Potato,3200,2600,02-Sep-24,27.9,49.6
Ahmednagar,Ahmednagar,Potato,3200,2600,06-Jul-24,27.8,55.5
Ahmednagar,Ahmednagar,Potato,3200,2600,09-Sep-24,28.2,47.5
Ahmednagar,Ahmednagar,Potato,3200,2600,20-Aug-24,27.5,55.7
Sholapur,Akluj,Potato,1800,1600,03-Feb-24,28.3,42.5
Sholapur,Akluj,Potato,1700,1600,18-Jan-24,28,42.5
Sholapur,Akluj,Potato,1800,1600,17-Feb-24,26.9,45.5
Sholapur,Akluj,Potato,1800,1600,27-Mar-24,27.2,44.5
Sholapur,Akluj,Potato,1800,1700,20-Jan-24,27.6,47.8
Sholapur,Akluj,Potato,1800,1800,23-Mar-24,27.9,48.1
Sholapur,Akluj,Potato,2200,2000,08-Jan-25,27.8,50
Sholapur,Akluj,Potato,2500,2300,22-Dec-24,28.2,61.6
Sholapur,Akluj,Potato,3000,2500,18-Dec-24,29.4,62
Sholapur,Akluj,Potato,2800,2700,24-Oct-24,29.8,53.2
Sholapur,Akluj,Potato,3200,3000,25-Sep-24,28.6,43
Sholapur,Akluj,Potato,3000,2900,16-Nov-24,28,46.3
Sholapur,Akluj,Potato,1800,1700,01-Feb-25,26.9,50.1
Akola,Akola,Potato,1500,1200,27-Jan-24,27.3,49.3
Akola,Akola,Potato,1500,1300,19-Jan-24,27.5,46.4
Akola,Akola,Potato,1800,1400,09-Jan-24,28.1,46.1
Akola,Akola,Potato,1800,1500,20-Mar-24,28.3,45.7
Akola,Akola,Potato,2200,2000,19-Dec-24,28.2,43.6
Akola,Akola,Potato,2300,1900,06-May-24,27.5,45.6
Akola,Akola,Potato,2100,1900,18-May-24,27.7,48.7
Akola,Akola,Potato,2600,2400,05-Dec-24,28.1,52.6
Akola,Akola,Potato,2600,2400,15-Jun-24,27.1,64.5
Akola,Akola,Potato,2800,2500,10-Oct-24,27.2,61.1
Akola,Akola,Potato,2800,2500,17-Aug-24,27.4,56.7
Akola,Akola,Potato,2800,2500,24-Oct-24,27.9,51.7
Akola,Akola,Potato,2800,2600,20-Sep-24,28.2,49.6
Akola,Akola,Potato,3000,2700,21-Sep-24,29.7,53.7
Akola,Akola,Potato,2800,2500,22-Nov-24,29.4,57.1
Akola,Akola,Potato,2800,2500,24-Jun-24,28.6,51.7
Akola,Akola,Potato,3000,2700,15-Jul-24,26.8,48.6
Akola,Akola,Potato,2200,1800,01-Feb-25,27.1,46.2
Amarawati,Amrawati(Frui & Veg. Market),Potato,1400,850,03-Feb-24,26.3,55.1
Amarawati,Amrawati(Frui & Veg. Market),Potato,1500,950,21-Feb-24,25.9,55
Amarawati,Amrawati(Frui & Veg. Market),Potato,1400,950,19-Jan-24,25.2,53.9
Amarawati,Amrawati(Frui & Veg. Market),Potato,1700,1200,09-Mar-24,26.5,52.5
Amarawati,Amrawati(Frui & Veg. Market),Potato,2800,1900,19-Nov-24,27.3,46
